"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TVP23C-CDRT4",450.08135995616,1.26359246516078,0.611105511474797,2.06771570773649,0.0386667639760593,0.999987856351933
"GPRC5C",9.78929388667336,3.60660189262757,1.74455688488136,2.06734553850495,0.0387016061138689,0.999987856351933
"TKT",2788.71787073391,-0.845075061465001,0.408872831554631,-2.06684082738348,0.0387491549730881,0.999987856351933
"SNAI2",1690.68181617028,-0.89883016321861,0.434951518235533,-2.06650655425895,0.0387806741763469,0.999987856351933
"MFAP3L",64.9184601065844,-1.33479405414472,0.646036801629345,-2.06612696177414,0.038816493032525,0.999987856351933
"B3GALT5",35.964790660621,-1.31457860218853,0.63631499473973,-2.06592428758688,0.0388356291480127,0.999987856351933
"BISPR",89.252015738984,-0.982072126393067,0.475651887943666,-2.06468669900324,0.0389526539084472,0.999987856351933
"AL136382.1",2.6413274303792,4.48263787911981,2.17113091507122,2.06465572757632,0.0389555863638842,NA
"IFT43",599.737859293781,0.804533857236352,0.389878703648678,2.06354912363031,0.0390604856278003,0.999987856351933
"TMCO4",266.232330138425,-0.970428194394778,0.470924671447175,-2.06068667290801,0.039332941885038,0.999987856351933
"PLXNC1",132.144549039882,-0.704551374477608,0.34232833250787,-2.05811587173087,0.0395790117774454,0.999987856351933
"TEAD3",1868.73148982637,0.91286476485107,0.443975980635188,2.05611295355449,0.039771629944166,0.999987856351933
"CPLANE1",1020.49178099507,-0.648926077070508,0.31575617971022,-2.05514925366164,0.0398645908545917,0.999987856351933
"SLC27A2",22.3315811712521,1.66079832357497,0.80876149684813,2.05350814801071,0.04002332031946,0.999987856351933
"ATP13A2",284.230281907681,-1.22672923636519,0.597452857752876,-2.05326532536664,0.0400468518542397,0.999987856351933
"GLYATL2",7.24142082497346,3.28919310215854,1.60251139851052,2.05252399777982,0.0401187652882519,0.999987856351933
"AC002398.2",2.97697085668571,-5.39240925789044,2.62897191935679,-2.05114752964336,0.0402525818709177,NA
"LIG1",161.437879710093,-1.02408916390548,0.499696947252103,-2.04942049283485,0.0404210150610779,0.999987856351933
"HAS2-AS1",477.626326142236,-1.43663129068351,0.700994879904056,-2.04941766604649,0.0404212912391528,0.999987856351933
"DDX3Y",1308.37898802307,1.12662583214154,0.549840106875414,2.04900628028726,0.0404615008151311,0.999987856351933
"CYP21A1P",5.67509137781574,3.40081115463854,1.66138758708577,2.04697036445534,0.0406609944143366,NA
"LCN12",2.14587365289644,-4.84415242118676,2.36862033185579,-2.04513672201379,0.0408413808141398,NA
"KIF2A",1212.54844659533,-1.06230190578667,0.519763582025982,-2.04381750188409,0.0409715794923142,0.999987856351933
"AC027796.3",29.7009289552574,7.97995551477487,3.90795427181846,2.04197771000571,0.0411537424239492,0.999987856351933
"CSNK1A1",5200.46532649578,-0.88655746182447,0.434690521089417,-2.03951413433766,0.0413987420257866,0.999987856351933
"PICK1",252.129164994538,-0.65647396464275,0.321948612666717,-2.03906443082684,0.0414435975515223,0.999987856351933
"ATP6V0A4",2.57019586930955,4.45615396853494,2.18724964811309,2.03733212273194,0.0416167708626078,NA
"CRCP",400.976407834006,-0.72832947991087,0.358170146555081,-2.03347343969346,0.042004714311523,0.999987856351933
"ITGA9",65.4821061814156,1.96025103533845,0.965112715541315,2.03111098193228,0.042243737684149,0.999987856351933
"ATXN2-AS",4.2058371910659,3.4139454695427,1.68141268822283,2.0304030613395,0.0423155857435008,NA
"NDUFAF3",1305.95775029483,0.690301263778623,0.340198752493548,2.0291116846224,0.0424469160427753,0.999987856351933
"DUSP28",78.3297310798403,0.94117491098515,0.46391716510943,2.02875638534121,0.0424831096491775,0.999987856351933
"DMPK",382.305307760951,0.790040584547781,0.389431124802674,2.02870426689212,0.0424884210429156,0.999987856351933
"INAFM1",173.228371069671,-0.701131620266219,0.345650644278983,-2.02844007922727,0.0425153530606197,0.999987856351933
"ZNF483",2.58218536392101,4.44479125363703,2.19154011230014,2.02815874949785,0.0425440484596169,NA
"CYFIP1",3823.23401533794,-1.17426548977621,0.579385869813753,-2.02674167762096,0.0426888377747162,0.999987856351933
"CPSF4",545.83495000692,0.743045314401244,0.366789958282205,2.02580604409445,0.0427846643211601,0.999987856351933
"JMJD7",82.6817098002344,-1.00422450176967,0.495841208090783,-2.02529456080586,0.0428371267137237,0.999987856351933
"SMARCA2",1553.54676798872,-0.680440746053343,0.336368485269626,-2.02290278623432,0.0430831712431387,0.999987856351933
"CAPN3",125.002717054062,-1.02128429163611,0.504894916587635,-2.0227660411765,0.0430972743824315,0.999987856351933
"AC055713.1",31.0271038870588,1.20189884268408,0.594215612077478,2.02266453162017,0.0431077460473356,0.999987856351933
"COL9A2",9.56901325169591,2.15264796447693,1.06555568527388,2.0202116081091,0.0433614427191436,0.999987856351933
"PLGRKT",232.267091448525,-1.24366281739513,0.616284117441493,-2.01800238266436,0.0435910131795113,0.999987856351933
"FST",6629.71318095999,1.52945293796025,0.758268048487416,2.01703466341643,0.0436918960639312,0.999987856351933
"OOEP",4.9319878492891,-2.83296218910915,1.4047233094892,-2.01674035731584,0.0437226159877334,NA
"FHIT",6.1074359053775,3.47295088570716,1.7240094154196,2.01446166978263,0.0439610852684299,NA
"IFNGR1",549.968873254286,-1.37774791023292,0.684072182594174,-2.01403878901807,0.044005461186464,0.999987856351933
"PCDHGB2",209.993250406018,-1.23709937069189,0.614563317229099,-2.01297301028255,0.0441174687954025,0.999987856351933
"UGGT1",1531.183045942,-0.766993753832793,0.38120176749959,-2.01204144163266,0.0442155686589807,0.999987856351933
"PIF1",54.4998646779667,-1.38022228125449,0.685996373331183,-2.01199646953257,0.0442203091504138,0.999987856351933
"NPHP3-ACAD11",30.2019661403594,-2.40020767560832,1.19296877078527,-2.01196186722338,0.0442239568582489,0.999987856351933
"AC104966.1",11.5682849465569,2.92734351223206,1.45661221051337,2.00969310232567,0.0444636804546047,0.999987856351933
"PYGM",393.05277156194,-0.70789843389143,0.352488998380674,-2.00828518661149,0.0446129951128673,0.999987856351933
"AF279873.3",3.62055050142262,-4.61241042856909,2.29915959508107,-2.00612886484135,0.0448425009301995,NA
"FAM173B",267.204618202524,-0.749451477009168,0.373777793514374,-2.00507223814073,0.0449553248934449,0.999987856351933
"MEF2A",396.917115920968,-0.742169199973817,0.370239035971745,-2.00456766538917,0.0450092863052304,0.999987856351933
"MUSTN1",2.73824011237276,-5.25466761750387,2.62253374865985,-2.00366062789052,0.0451064265529694,NA
"FAM168A",1095.21966225237,-1.11799291995165,0.558054049396072,-2.00337748854532,0.0451367858716654,0.999987856351933
"AC104662.2",26.3209390363111,-1.56097162687249,0.779439172637318,-2.0026856253462,0.0452110426634471,0.999987856351933
"ZNF860",17.976579555623,-1.42677598223413,0.712500928976886,-2.00248999574345,0.0452320580060723,0.999987856351933
"ZNF33A",547.717576768702,-0.829585229060497,0.415088090843242,-1.99857631996913,0.045654214638719,0.999987856351933
"IGFBP3",113181.6092528,-0.835605302066216,0.41839116145636,-1.99718679323338,0.0458048951869492,0.999987856351933
"RGMB",1883.75234133655,1.36970785923902,0.686350677433154,1.99563853329543,0.0459732820592252,0.999987856351933
"TPST1",616.601044877193,0.622515085817978,0.312144076348182,1.99431971639786,0.0461171259087594,0.999987856351933
"ZRANB2-AS2",3.87191658271681,3.4798625786789,1.74618311579986,1.99283943773841,0.046279031725223,NA
"AL139424.2",2.3661134460602,4.33648473866879,2.17686922358628,1.99207407210463,0.0463629312905002,NA
"LPXN",6544.18849179609,-0.686732202006265,0.344800959485461,-1.99167717813506,0.0464064892990543,0.999987856351933
"FBXW5",2344.43884005046,-0.861343629316543,0.432486510402567,-1.99160808163655,0.0464140759672495,0.999987856351933
"PLD5",31.4251846837035,-1.47541966832847,0.740819257022386,-1.99160544808015,0.046414365147544,0.999987856351933
"RF02216",4.36698455713082,5.22305808032813,2.62469980602721,1.98996398305597,0.046594903190099,NA
"AC022400.6",273.641632322976,0.956327085278138,0.480690373143988,1.98948666066103,0.0466475127257876,0.999987856351933
"TRAK1",1263.01339647116,-0.901875193975382,0.453340740456036,-1.98939806969068,0.0466572825465854,0.999987856351933
"CLSTN2",95.4041417213185,-1.09277308948248,0.549327349739764,-1.98929306906013,0.0466688642563223,0.999987856351933
"JMJD7-PLA2G4B",168.080301022785,1.36196305542318,0.68480860327444,1.98882293375244,0.0467207504818095,0.999987856351933
"SH3GLB2",669.613895643244,0.895616347587696,0.450394511273334,1.98851523535589,0.046754735723631,0.999987856351933
"FAM83G",1148.84130348654,1.41606355941501,0.712183471598519,1.98834094848707,0.0467739949093233,0.999987856351933
"SIM1",56.9737681029243,1.96260666479535,0.988569852193295,1.985298924948,0.0471112235853729,0.999987856351933
"AL928654.2",16.1726371947671,1.91023743642028,0.962562104031896,1.98453422217521,0.0471963169484639,0.999987856351933
"AL160272.1",9.50091761223326,1.98645001666476,1.00187287713568,1.98273659463059,0.0473968596841353,0.999987856351933
"WNT5B",408.10899654335,-0.689558817120158,0.347886332535533,-1.98213828089877,0.0474637660986901,0.999987856351933
"HKDC1",7.26876747734724,2.74078897804003,1.38307198503495,1.9816676266281,0.0475164527858063,0.999987856351933
"OR7D2",2.64787393543709,4.48285233875482,2.26250754206042,1.98136459455616,0.0475504012718113,NA
"ZSCAN21",191.412653573192,-0.665444510080253,0.336047780848307,-1.98020801803966,0.0476801592820783,0.999987856351933
"POLE",608.447939678021,-0.681340621818923,0.34417983571793,-1.97960644730306,0.0477477679700602,0.999987856351933
"EOMES",3.75438076440507,4.99023176466077,2.52227872048178,1.97846166806957,0.0478766487762362,NA
"FGF14",1300.0197288132,-0.894834897103016,0.452394309373001,-1.97799768600807,0.0479289677052405,0.999987856351933
"WISP2",204.862773244218,1.52438098294393,0.770734486493635,1.97782895362438,0.0479480059917648,0.999987856351933
"ACPP",49.6730866335971,1.3057637080318,0.660778590255024,1.97609869219257,0.0481436005280942,0.999987856351933
"AC105942.1",21.405486260947,1.91517706227489,0.969714398660209,1.97499084773926,0.0482691866431602,0.999987856351933
"KIF18A",116.143537941846,-1.54177474130252,0.781124999587794,-1.97378747590478,0.0484059135148545,0.999987856351933
"WFDC2",37.3752390700029,2.01987477116613,1.02345884164747,1.97357694219997,0.048429867714996,0.999987856351933
"Z83844.3",23.3648512952844,1.56790444441823,0.794547852509508,1.97332915754054,0.0484580730246249,0.999987856351933
"LINC01191",4.92492383204577,3.09442676540912,1.56882820677225,1.97244462590055,0.048558871747177,NA
"DDX11-AS1",5.7094181253818,2.81387614128053,1.42678047724124,1.9721857609948,0.0485884045430537,NA
"TGM1",32.0187549726521,1.10157500196715,0.558801093880544,1.97131862129575,0.048687442727695,0.999987856351933
"CXCL14",5.68167767448645,3.37647261333295,1.71344981747413,1.97056988707749,0.0487730938355995,NA
"SEPT8",351.752507059037,-0.587308619388627,0.298060082545165,-1.97043701515996,0.0487883068665835,0.999987856351933
"CCNC",1672.16486222801,-0.656738083273714,0.333607336150715,-1.96859604723146,0.0489994968515357,0.999987856351933
"C2orf88",161.627968908375,-1.24682615967673,0.633774579789035,-1.96730225452047,0.0491483752994651,0.999987856351933
"COL6A1",101972.3340804,-0.730739247724796,0.371684759420906,-1.96601886196062,0.0492964318437202,0.999987856351933
"AC004877.1",16.6669679200555,-3.0838908439706,1.5688073143111,-1.9657550139131,0.0493269165855064,0.999987856351933
"HNRNPU",14638.2122021396,0.717111340178701,0.364890829493259,1.96527641205614,0.0493822541365876,0.999987856351933
"TMEM192",648.346026241322,0.974518140467415,0.496180778227179,1.96403847797028,0.0495256298571618,0.999987856351933
"CDHR2",4.37112771550614,3.09622473034378,1.57754473413774,1.96268585184439,0.0496826880874201,NA
"RNASET2",421.787873991262,-0.778885263996796,0.396851010182739,-1.96266418381584,0.0496852074347462,0.999987856351933
"MOB1B",870.035550228428,-1.07274615427672,0.547252091788637,-1.96024130446092,0.0499675928441922,0.999987856351933
